id,initial_invt,monthly_invt,x_1,x_2,x_3,x_4,x_5,x_6,x_7,w_1,w_2,w_3,w_4,w_5,w_6,w_7,PC Date
144,14800,1450,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:IGV,,,0.292474262,0.43445622,0.082968681,0.071784951,0.118315886,,,21/1/2008
145,5000,930,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:IGV,,,,0.580332385,0.266927426,0.018780464,0.133959725,,,,3/4/2009
146,4100,470,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:EVX,,,0.618698509,0.154778312,0.036558028,0.102786218,0.087178932,,,12/3/2009
147,18100,1720,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:JKH,NYSEARCA:EVX,,,0.540663073,0.103786602,0.221677612,0.013080758,0.120791955,,,15/9/2008
148,2900,690,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:EVX,NYSEARCA:IGM,,,0.698080817,0.060876115,0.085401154,0.045584159,0.110057755,,,25/8/2008
149,6000,860,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:JKH,,,0.459566923,0.212843561,0.248827919,0.023215353,0.055546244,,,2/5/2009
150,16000,4010,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGV,,,,0.549122082,0.264855231,0.058590539,0.127432148,,,,14/11/2008
151,15200,1800,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:PPA,NYSEARCA:RYH,,,,0.46194829,0.388569949,0.051605879,0.097875881,,,,10/5/2009
152,15700,3730,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:VAW,,,0.458984783,0.216914462,0.022300962,0.21957935,0.082220443,,,23/4/2009
153,13300,760,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:XLB,,,0.103605941,0.377375806,0.197545181,0.209652471,0.111820601,,,18/6/2009
154,11300,1260,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:IGM,,,,,0.749977662,0.055574317,0.194448022,,,,,7/3/2009
155,11000,630,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:PXI,NYSEARCA:XLB,,,,0.431997471,0.248606653,0.247994852,0.071401023,,,,5/10/2008
156,7500,560,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:JKH,NYSEARCA:EVX,,,,0.521100518,0.35667719,0.002038799,0.120183494,,,,7/7/2008
157,11600,3370,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGM,,,0.293334203,0.362853991,0.209404059,0.045692953,0.088714795,,,13/9/2008
158,18100,2630,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:EWC,NYSEARCA:IGM,,,,0.552647522,0.220520697,0.171776315,0.055055467,,,,28/4/2008
159,9500,230,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:JKH,NYSEARCA:FVL,,,,0.622518291,0.155587321,0.077977158,0.143917229,,,,19/11/2008
160,19600,2820,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,,,0.451589458,0.410069972,0.048088414,0.058068996,0.03218316,,,1/3/2009
161,12800,760,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:IYM,NYSEARCA:IGV,,,0.513769373,0.093148913,0.124570908,0.145584746,0.12292606,,,12/5/2009
162,19000,2190,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.516518925,0.353105924,0.036082776,0.094292374,,,,5/2/2009
163,14500,1620,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:EVX,,,0.439837499,0.248486396,0.252209363,0.045540605,0.013926137,,,28/10/2008
164,6600,1600,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:RYH,,,,0.641674273,0.200267086,0.029840025,0.128218617,,,,28/2/2008
165,1800,210,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:FVL,,,,,0.547669348,0.226408376,0.225922276,,,,,11/8/2008
166,2600,170,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGM,,,0.579456526,0.20281031,0.155002663,0.017990961,0.04473954,,,10/1/2009
167,12700,3410,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:VAW,,,,0.467464249,0.232603636,0.207984604,0.091947511,,,,2/1/2008
168,19600,1930,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:EWC,,,,0.356746105,0.231776341,0.10246349,0.309014065,,,,23/2/2008
169,9700,690,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:JKH,,,,0.513307362,0.182129512,0.036202513,0.268360613,,,,3/10/2008
170,16600,760,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.644965893,0.176101585,0.040138286,0.138794236,,,,16/4/2008
171,5500,460,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:PPA,NYSEARCA:RYH,,,,0.547220853,0.313385024,0.085537653,0.05385647,,,,26/12/2008
172,5400,310,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGM,,,,0.469836662,0.266898322,0.083294419,0.179970597,,,,31/12/2008
173,6100,750,NYSEARCA:IEO,NYSEARCA:XES,NYSEARCA:JKH,,,,,0.686774169,0.073531864,0.239693967,,,,,3/4/2009
174,5600,1530,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XLB,,,0.451082654,0.242926542,0.050615873,0.07598578,0.179389151,,,2/6/2008
175,2000,490,NYSEARCA:IEZ,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:EVX,,,0.409700134,0.298908271,0.082319545,0.082778942,0.126293108,,,19/10/2008
176,10400,570,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:RYH,,,0.76693593,0.02732203,0.141529581,0.060800689,0.00341177,,,17/9/2008
177,12700,200,NYSEARCA:IEZ,NYSEARCA:PXI,NYSEARCA:XME,,,,,0.242606038,0.739519145,0.017874817,,,,,30/8/2008
178,9400,830,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:FVL,NYSEARCA:EVX,,,0.41240158,0.125552353,0.253261135,0.094479961,0.114304971,,,15/5/2008
179,15000,1990,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:FVL,NYSEARCA:EVX,,,0.540392133,0.241686757,0.010258552,0.125107749,0.08255481,,,9/7/2008
180,2500,180,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:IYM,NYSEARCA:FVL,,,0.257827721,0.433906778,0.243431363,0.01543056,0.049403578,,,26/2/2008
181,13400,1360,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:FVL,,,,0.516325461,0.145975184,0.097743305,0.23995605,,,,29/9/2008
182,7500,2100,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.492626078,0.07731982,0.206028699,0.083282462,0.140742941,,,7/12/2008
183,3300,560,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:JKH,NYSEARCA:FVL,NYSEARCA:EVX,,,0.503684866,0.280240623,0.085182886,0.072018251,0.058873375,,,4/2/2009
184,7900,560,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:EVX,,,0.465571117,0.215752242,0.162309595,0.011663247,0.1447038,,,23/4/2009
185,10400,1290,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.827770344,0.075871772,0.083458668,0.012899215,,,,21/2/2008
186,4000,600,NYSEARCA:XOP,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.734331368,0.099711583,0.048986158,0.116970891,,,,25/10/2008
187,7600,1260,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:XLB,,,0.402966115,0.179496278,0.103499571,0.205022526,0.10901551,,,3/1/2008
188,1200,300,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:EVX,,,,,0.676002434,0.171243291,0.152754275,,,,,13/2/2009
189,12400,1210,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:IGM,,,0.401173021,0.292003731,0.059947441,0.240152492,0.006723315,,,1/3/2009
190,19200,1380,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:EVX,,,,,0.790929877,0.096613586,0.112456537,,,,,14/4/2009
191,2400,300,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:EWC,NYSEARCA:FVL,,,0.537882409,0.054839486,0.143710221,0.184651247,0.078916638,,,6/8/2008
192,13600,1330,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:EWC,NYSEARCA:FVL,,,0.284986279,0.226750602,0.097498613,0.359175613,0.031588893,,,11/5/2009
193,8100,1290,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XBI,NYSEARCA:XES,NYSEARCA:ITA,,,0.335957798,0.274433594,0.337301034,0.023577399,0.028730174,,,6/3/2008
194,19900,4950,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.531533746,0.180620896,0.143277071,0.144568287,,,,30/6/2009
195,19900,1330,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:EVX,NYSEARCA:IGM,,,0.578560594,0.117779067,0.153427053,0.024357428,0.125875857,,,14/5/2009
196,13400,2910,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.662091436,0.231607097,0.083286447,0.02301502,,,,13/3/2009
197,10000,290,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.441880058,0.239281073,0.148454786,0.170384083,,,,2/6/2008
198,4300,620,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:JKH,NYSEARCA:FVL,,,,0.298966707,0.545771618,0.073261933,0.081999742,,,,18/10/2008
199,4800,1190,NYSEARCA:XES,NYSEARCA:PXI,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.501514776,0.365216757,0.131240523,0.002027943,,,,14/2/2009
200,7700,1650,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:VOT,,,,,0.687585855,0.134443338,0.177970806,,,,,17/6/2008
201,19900,3590,NYSEARCA:XOP,NYSEARCA:XBI,NYSEARCA:XES,,,,,0.318927542,0.379174681,0.301897777,,,,,28/9/2008
202,14200,740,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:FVL,NYSEARCA:IGV,,,0.339427352,0.517038678,0.007302978,0.017335698,0.118895294,,,14/2/2009
203,8500,200,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:JKH,NYSEARCA:IGM,,,,0.744998453,0.046920895,0.06261082,0.145469832,,,,31/12/2008
204,6600,490,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,,0.363022092,0.099458935,0.071118954,0.081007438,0.052677329,0.332715252,,18/6/2008
205,15500,1720,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IGM,,,0.417657503,0.089415174,0.203025068,0.235389606,0.054512648,,,18/12/2008
206,6100,1350,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:IGM,,,0.289836394,0.416713057,0.172227142,0.066150664,0.055072743,,,20/11/2008
207,12900,890,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,,,0.491738076,0.138348078,0.096356579,0.081982639,0.191574629,,,30/6/2008
208,15600,1070,NYSEARCA:XOP,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:XME,NYSEARCA:IGV,,,0.668452459,0.010209057,0.095909313,0.095933212,0.129495959,,,31/12/2008
209,16800,4220,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:ITA,NYSEARCA:IHF,,,,0.381091663,0.296020668,0.227081772,0.095805896,,,,21/7/2008
210,11800,900,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:VOT,,,,0.396018369,0.356449092,0.154397357,0.093135181,,,,14/2/2008
211,16100,3790,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:PYZ,,,0.159814749,0.363407621,0.202457024,0.061072721,0.213247885,,,31/3/2008
212,11500,1210,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:EWC,,,,0.376960538,0.21715483,0.100886396,0.304998235,,,,28/5/2008
213,5100,340,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:EVX,NYSEARCA:IGV,,,,0.529383663,0.325488892,0.001997208,0.143130237,,,,13/1/2008
214,17600,830,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:IYM,,,,0.401742044,0.013780354,0.2995583,0.284919301,,,,6/5/2008
215,10400,490,NYSEARCA:RYE,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:VAW,,,0.496171801,0.104284896,0.108652275,0.205916861,0.084974166,,,3/1/2008
216,6600,1790,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:PXI,NYSEARCA:IYM,,,0.3381116,0.196107202,0.140792024,0.045819584,0.279169589,,,15/4/2009
217,4300,1250,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:PPA,,,,,0.736143648,0.116537971,0.147318381,,,,,8/11/2008
218,3100,480,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XES,NYSEARCA:JKH,NYSEARCA:EVX,,,0.457390385,0.232470238,0.152137146,0.096971406,0.061030825,,,23/1/2008
219,11700,3220,NYSEARCA:IYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:PYZ,NYSEARCA:VOT,,,0.401017612,0.343881202,0.148518892,0.031924604,0.07465769,,,7/6/2008
220,15400,360,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:IYM,NYSEARCA:PPA,,,,0.510178921,0.410639863,0.001249655,0.07793156,,,,8/12/2008
221,13200,2250,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:IGM,,,0.560573566,0.255134204,0.023801008,0.040307036,0.120184186,,,6/4/2009
222,14500,2990,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:EVX,,,0.559764438,0.162517953,0.031651598,0.196366852,0.049699159,,,20/2/2009
223,2300,220,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:VAW,,,,0.431922025,0.456882432,0.020421272,0.090774271,,,,24/3/2008
224,7400,2110,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:IGM,,,0.315221461,0.37504784,0.068893227,0.038617555,0.202219917,,,26/2/2009
225,8900,2290,NYSEARCA:IEZ,NYSEARCA:PYZ,NYSEARCA:IGM,,,,,0.679424746,0.01374726,0.306827993,,,,,18/8/2008
226,14800,1070,NYSEARCA:IEO,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:PXI,NYSEARCA:IYM,,,0.363474117,0.003763983,0.127585446,0.181602734,0.32357372,,,1/5/2008
227,3000,120,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:VAW,NYSEARCA:PYZ,,,0.534120353,0.244724002,0.012505803,0.036677491,0.171972352,,,6/5/2009
228,19000,690,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:RYH,,,,0.588250383,0.284467248,0.03769441,0.089587959,,,,3/5/2009
229,18600,4810,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:IYM,,,0.469502605,0.07822017,0.031314441,0.344294632,0.076668152,,,25/4/2009
230,900,250,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:JKH,,,,,0.809450924,0.177820725,0.01272835,,,,,5/4/2009
231,4300,680,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:IGM,,,,0.561962427,0.286769966,0.033472367,0.11779524,,,,20/9/2008
232,10400,2680,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:EVX,,,0.244557712,0.324463257,0.168139518,0.255514198,0.007325315,,,24/11/2008
233,19600,1420,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:PPA,,,,,0.837922062,0.119573848,0.04250409,,,,,11/6/2008
234,13200,2600,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:ITA,,,,,0.392562833,0.294846295,0.312590873,,,,,1/5/2008
235,18700,1370,NYSEARCA:IEZ,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:IYM,NYSEARCA:FVL,,,0.288752292,0.085245157,0.342013329,0.06708024,0.216908983,,,3/2/2008
236,9500,2460,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PXE,NYSEARCA:EWC,NYSEARCA:IGV,,,0.44373547,0.206066947,0.096763193,0.109897228,0.143537163,,,6/10/2008
237,14900,2220,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:EVX,,,,0.65777967,0.174961735,0.119051789,0.048206806,,,,19/7/2008
238,5600,950,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:EWC,NYSEARCA:VOT,,,0.554826419,0.044560881,0.071990024,0.230243521,0.098379155,,,23/7/2008
239,12900,3310,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:IYM,,,,0.466065462,0.121285069,0.354291684,0.058357785,,,,29/11/2008
240,18700,3350,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:IYM,NYSEARCA:FVL,,,,0.63884904,0.078701878,0.051131156,0.231317926,,,,18/12/2008
241,5500,620,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.809105269,0.077577555,0.109868066,0.003449109,,,,5/11/2008
242,8700,2600,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:IHF,,,,,0.568894824,0.175418838,0.255686339,,,,,3/3/2009
243,14000,3930,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:JKH,,,,0.474628018,0.168159809,0.219044283,0.13816789,,,,6/11/2008
244,19400,200,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:IHF,,,0.402932545,0.097509545,0.155889914,0.106775691,0.236892305,,,20/4/2009
245,7800,2170,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:XES,NYSEARCA:EWC,NYSEARCA:EVX,,,0.448319582,0.047962377,0.20294877,0.249626231,0.05114304,,,1/12/2008
246,6900,1250,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:JKH,NYSEARCA:EVX,,,,0.320922502,0.502054496,0.127097648,0.049925354,,,,19/10/2008
247,10600,400,NYSEARCA:IEO,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:VOT,,,,0.609066905,0.061261436,0.111756854,0.217914805,,,,14/5/2009
248,12800,110,NYSEARCA:RYE,NYSEARCA:VDE,NYSEARCA:XME,NYSEARCA:IYM,NYSEARCA:IGM,,,0.610645216,0.230598317,0.002208448,0.051735772,0.104812248,,,15/10/2008
249,5900,570,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:EVX,,,,,0.634547285,0.179829998,0.185622717,,,,,15/6/2009
250,16200,3530,NYSEARCA:PXJ,NYSEARCA:VDE,NYSEARCA:IHI,,,,,0.562320972,0.213285383,0.224393645,,,,,11/2/2008
251,6500,1420,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:RYH,,,,0.549920704,0.245364477,0.091762191,0.112952628,,,,8/10/2008
252,12100,2460,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:XME,NYSEARCA:PPA,,,,0.393168868,0.4125089,0.070970153,0.123352079,,,,1/1/2008
253,10800,640,NYSEARCA:PXE,NYSEARCA:XLE,NYSEARCA:PYZ,NYSEARCA:VOT,,,,0.831722551,0.055981444,0.055135172,0.057160833,,,,16/1/2008
254,6800,1100,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:FVL,,,0.643921642,0.10123192,0.080255754,0.031674509,0.142916174,,,29/4/2008
255,19200,400,NYSEARCA:PXJ,NYSEARCA:XLE,NYSEARCA:IYM,NYSEARCA:VOT,,,,0.488360588,0.15263288,0.228972576,0.130033956,,,,26/1/2009
256,11000,2710,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGM,,,0.55473336,0.008180936,0.369186994,0.030469361,0.037429349,,,28/11/2008
257,2900,380,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:PXI,NYSEARCA:JKH,NYSEARCA:FVL,,,0.435743064,0.173048184,0.233310428,0.03859612,0.119302204,,,28/3/2009
258,8000,920,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:PXE,NYSEARCA:PYZ,,,0.099169476,0.357218132,0.164688452,0.116569539,0.2623544,,,10/4/2009
259,7500,2040,NYSEARCA:XOP,NYSEARCA:XES,NYSEARCA:XME,NYSEARCA:IGV,,,,0.527891574,0.257153557,0.038375969,0.1765789,,,,3/3/2009
260,14900,3140,NYSEARCA:RYE,NYSEARCA:PXE,NYSEARCA:IHI,NYSEARCA:XME,,,,0.570965583,0.191565518,0.168267866,0.069201032,,,,12/2/2009
261,2400,710,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:FVL,NYSEARCA:EVX,,,0.351264066,0.39157663,0.054942565,0.088417009,0.11379973,,,3/11/2008
262,17300,1570,NYSEARCA:IEO,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGV,,,0.766304053,0.008170248,0.043102121,0.00726528,0.175158297,,,30/4/2008
263,18600,3700,NYSEARCA:RYE,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:IYM,NYSEARCA:VOT,,,0.484821421,0.31161294,0.012874053,0.056798296,0.13389329,,,17/4/2009
264,13200,1780,NYSEARCA:PXJ,NYSEARCA:XES,NYSEARCA:XLE,NYSEARCA:EWC,,,,0.266162462,0.238171628,0.02808055,0.46758536,,,,24/5/2009
265,3000,160,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:IYM,NYSEARCA:FVL,NYSEARCA:EVX,,,0.511753785,0.24382986,0.151738246,0.035396247,0.057281862,,,23/9/2008
266,10800,1570,NYSEARCA:XOP,NYSEARCA:VDE,NYSEARCA:EVX,NYSEARCA:IGM,,,,0.508782037,0.394867741,0.017427823,0.078922399,,,,19/5/2009
267,5000,1190,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:PYZ,,,,,0.600230178,0.088441433,0.311328389,,,,,17/2/2008
268,4000,800,NYSEARCA:IEO,NYSEARCA:PXI,NYSEARCA:VAW,NYSEARCA:PYZ,,,,0.619570601,0.102521464,0.124305751,0.153602184,,,,17/4/2008
269,2600,250,NYSEARCA:XOP,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:XES,NYSEARCA:EVX,,,0.419344698,0.215929103,0.148078084,0.040643692,0.176004422,,,24/11/2008
270,15300,3600,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:XME,NYSEARCA:EWC,NYSEARCA:RYH,,,0.564961318,0.226641196,0.053356207,0.006244775,0.148796504,,,17/2/2009
271,18300,590,NYSEARCA:RYE,NYSEARCA:PXJ,NYSEARCA:IYM,NYSEARCA:JKH,NYSEARCA:FVL,,,0.61420941,0.143977743,0.041618671,0.067783131,0.132411045,,,27/2/2009
272,17900,4230,NYSEARCA:IYE,NYSEARCA:EVX,NYSEARCA:IGM,,,,,0.930459899,0.058507104,0.011032997,,,,,11/4/2008
273,4700,1340,NYSEARCA:XLE,NYSEARCA:XME,NYSEARCA:XLB,,,,,0.759388297,0.078633316,0.161978387,,,,,16/11/2008
274,12400,840,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:IYM,,0.149027556,0.365816763,0.001830985,0.118251906,0.313773775,0.051299014,,7/3/2008
275,7200,880,NYSEARCA:RYE,NYSEARCA:PXI,NYSEARCA:FVL,,,,,0.750974467,0.071072859,0.177952674,,,,,23/6/2008
276,14000,3310,NYSEARCA:PXJ,NYSEARCA:PXE,NYSEARCA:VDE,NYSEARCA:PXI,NYSEARCA:PYZ,,,0.118428245,0.384858862,0.31774028,0.007285275,0.171687337,,,5/2/2008
277,18300,4540,NYSEARCA:XOP,NYSEARCA:EWC,NYSEARCA:IGV,,,,,0.69844001,0.29024502,0.01131497,,,,,19/3/2008
278,2700,110,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:IYM,NYSEARCA:EVX,NYSEARCA:IGM,,,0.531654791,0.250390827,0.003862645,0.060980859,0.153110878,,,6/3/2009
279,7200,1860,NYSEARCA:RYE,NYSEARCA:XES,NYSEARCA:FVL,,,,,0.671532347,0.107866121,0.220601532,,,,,7/5/2009
280,11900,3230,NYSEARCA:IEO,NYSEARCA:IHI,NYSEARCA:XME,NYSEARCA:PTH,,,,0.766556177,0.168899628,0.01293091,0.051613285,,,,27/6/2008
281,10200,110,NYSEARCA:IEO,NYSEARCA:RYE,NYSEARCA:RYH,,,,,0.494391357,0.360713383,0.14489526,,,,,13/1/2009
282,6100,1710,NYSEARCA:RYE,NYSEARCA:IEZ,NYSEARCA:EWC,NYSEARCA:FVL,NYSEARCA:IGM,,,0.481531841,0.219206882,0.160174592,0.024356507,0.114730178,,,5/12/2008
283,18200,2450,NYSEARCA:RYE,NYSEARCA:XLE,NYSEARCA:EWC,NYSEARCA:PTH,,,,0.817780335,0.026539937,0.013009327,0.142670401,,,,15/7/2008
284,16200,4280,NYSEARCA:XOP,NYSEARCA:IYE,NYSEARCA:XME,NYSEARCA:JKH,NYSEARCA:FVL,,,0.477889539,0.361498932,0.009795071,0.014708892,0.136107566,,,19/2/2009
285,18400,1450,NYSEARCA:IYE,NYSEARCA:PXJ,NYSEARCA:FVL,NYSEARCA:EVX,,,,0.552581942,0.281078271,0.095941164,0.070398623,,,,6/4/2009
